operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file
sendgrid_POST_whitelabel_dns_email,sendgrid,POST,/whitelabel/dns/email,POST_whitelabel-dns-email,Email DNS records to a co-worker,"**This endpoint is used to share DNS records with a colleagues**

Use this endpoint to send SendGrid-generated DNS record information to a co-worker so they can enter it into your DNS provider to validate your domain and link branding. 

What type of records are sent will depend on whether you have chosen Automated Security or not. When using Automated Security, SendGrid provides you with three CNAME records. If you turn Automated Security off, you are instead given TXT and MX records.

If you pass a `link_id` to this endpoint, the generated email will supply the DNS records necessary to complete [Link Branding](https://sendgrid.com/docs/ui/account-and-settings/how-to-set-up-link-branding/) setup. If you pass a `domain_id` to this endpoint, the generated email will supply the DNS records needed to complete [Domain Authentication](https://sendgrid.com/docs/ui/account-and-settings/how-to-set-up-domain-authentication/). Passing both IDs will generate an email with the records needed to complete both setup steps.

You can retrieve all your domain IDs from the returned `id` fields for each domain using the ""List all authenticated domains"" endpoint. You can retrieve all of your link IDs using the ""Retrieve all branded links"" endpoint.",0,True,204|400,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_domains,sendgrid,GET,/whitelabel/domains,GET_whitelabel-domains,List all authenticated domains,**This endpoint allows you to retrieve a list of all domains you have authenticated.**,6,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_whitelabel_domains,sendgrid,POST,/whitelabel/domains,POST_whitelabel-domains,Authenticate a domain,"**This endpoint allows you to authenticate a domain.**

If you are authenticating a domain for a subuser, you have two options:
1. Use the ""username"" parameter. This allows you to authenticate a domain on behalf of your subuser. This means the subuser is able to see and modify the authenticated domain.
2. Use the Association workflow (see Associate Domain section). This allows you to authenticate a domain created by the parent to a subuser. This means the subuser will default to the assigned domain, but will not be able to see or modify that authenticated domain. However, if the subuser authenticates their own domain it will overwrite the assigned domain.",1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_domains_default,sendgrid,GET,/whitelabel/domains/default,GET_whitelabel-domains-default,Get the default authentication,"**This endpoint allows you to retrieve the default authentication for a domain.**

When creating or updating a domain authentication, you can set the domain as a default. The default domain will be used to send all mail. If you have multiple authenticated domains, the authenticated domain matching the domain of the From address will be used, and the default will be overridden.

This endpoint will return a default domain and its details only if a default is set. You are not required to set a default. If you do not set a default domain, this endpoint will return general information about your domain authentication status.",2,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_whitelabel_domains_subuser,sendgrid,DELETE,/whitelabel/domains/subuser,DELETE_whitelabel-domains-subuser,Disassociate an authenticated domain from a given user.,"**This endpoint allows you to disassociate a specific authenticated domain from a subuser.**

Authenticated domains can be associated with (i.e. assigned to) subusers from a parent account. This functionality allows subusers to send mail using their parent's domain authentication. To associate an authenticated domain with a subuser, the parent account must first authenticate and validate the domain. The parent may then associate the authenticated domain via the subuser management tools.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_domains_subuser,sendgrid,GET,/whitelabel/domains/subuser,GET_whitelabel-domains-subuser,List the authenticated domain associated with the given user.,"**This endpoint allows you to retrieve all of the authenticated domains that have been assigned to a specific subuser.**

Authenticated domains can be associated with (i.e. assigned to) subusers from a parent account. This functionality allows subusers to send mail using their parent's domain authentication. To associate an authenticated domain with a subuser, the parent account must first authenticate and validate the domain. The parent may then associate the authenticated domain via the subuser management tools.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_whitelabel_domains_domain_id,sendgrid,DELETE,/whitelabel/domains/{domain_id},DELETE_whitelabel-domains-domain_id,Delete an authenticated domain.,**This endpoint allows you to delete an authenticated domain.**,1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_domains_domain_id,sendgrid,GET,/whitelabel/domains/{domain_id},GET_whitelabel-domains-domain_id,Retrieve an authenticated domain,**This endpoint allows you to retrieve a specific authenticated domain.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_whitelabel_domains_domain_id,sendgrid,PATCH,/whitelabel/domains/{domain_id},PATCH_whitelabel-domains-domain_id,Update an authenticated domain,**This endpoint allows you to update the settings for an authenticated domain.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_whitelabel_domains_domain_id_subuser,sendgrid,POST,/whitelabel/domains/{domain_id}/subuser,POST_whitelabel-domains-domain_id-subuser,Associate an authenticated domain with a given user.,"**This endpoint allows you to associate a specific authenticated domain with a subuser.**

Authenticated domains can be associated with (i.e. assigned to) subusers from a parent account. This functionality allows subusers to send mail using their parent's domain authentication. To associate an authenticated domain with a subuser, the parent account must first authenticate and validate the domain. The parent may then associate the authenticated domain via the subuser management tools.",0,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_whitelabel_domains_id_ips,sendgrid,POST,/whitelabel/domains/{id}/ips,POST_whitelabel-domains-id-ips,Add an IP to an authenticated domain,**This endpoint allows you to add an IP address to an authenticated domain.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_whitelabel_domains_id_ips_ip,sendgrid,DELETE,/whitelabel/domains/{id}/ips/{ip},DELETE_whitelabel-domains-id-ips-ip,Remove an IP from an authenticated domain.,**This endpoint allows you to remove an IP address from that domain's authentication.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_whitelabel_domains_id_validate,sendgrid,POST,/whitelabel/domains/{id}/validate,POST_whitelabel-domains-id-validate,Validate a domain authentication.,"**This endpoint allows you to validate an authenticated domain. If it fails, it will return an error message describing why the domain could not be validated.**",1,False,200|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_ips,sendgrid,GET,/whitelabel/ips,GET_whitelabel-ips,Retrieve all reverse DNS records,"**This endpoint allows you to retrieve all of the Reverse DNS records created by this account.**

You may include a search key by using the `ip` query string parameter. This enables you to perform a prefix search for a given IP segment (e.g., `?ip=""192.""`).

Use the `limit` query string parameter to reduce the number of records returned. All records will be returned if you have fewer records than the specified limit.

The `offset` query string parameter allows you to specify a non-zero index from which records will be returned. For example, if you have ten records, `?offset=5` will return the last five records (at indexes 5 through 9). The list starts at index zero.",4,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_whitelabel_ips,sendgrid,POST,/whitelabel/ips,POST_whitelabel-ips,Set up reverse DNS,**This endpoint allows you to set up reverse DNS.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_whitelabel_ips_id,sendgrid,DELETE,/whitelabel/ips/{id},DELETE_whitelabel-ips-id,Delete a reverse DNS record,"**This endpoint allows you to delete a reverse DNS record.**

A call to this endpoint will respond with a 204 status code if the deletion was successful.

You can retrieve the IDs associated with all your reverse DNS records using the ""Retrieve all reverse DNS records"" endpoint.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_whitelabel_ips_id,sendgrid,GET,/whitelabel/ips/{id},GET_whitelabel-ips-id,Retrieve a reverse DNS record,"**This endpoint allows you to retrieve a reverse DNS record.**

You can retrieve the IDs associated with all your reverse DNS records using the ""Retrieve all reverse DNS records"" endpoint.",1,False,200,datasets\openapi\sendgrid\openapi.json
